MSSubClass,MSZoning,LotArea,Utilities,Neighborhood,OverallCond,TotalBsmtSF,RoofMatl,BedroomAbvGr,Foundation,HouseStyle,CentralAir,ExterCond,GrLivArea,Fireplaces,KitchenAbvGr,TotRmsAbvGrd,GarageType,GarageArea,PavedDrive,SalePrice,Age
20,RL,9353,AllPub,NAmes,5,864,CompShg,3,CBlock,1Story,Y,TA,864,0,1,5,Attchd,280,Y,116050,36
60,RL,10400,AllPub,CollgCr,5,866,CompShg,3,PConc,2Story,Y,TA,1779,0,1,6,Attchd,546,Y,197900,11
50,RM,6000,AllPub,BrkSide,8,884,CompShg,3,BrkTil,1.5Fin,Y,TA,1348,1,1,5,Detchd,216,N,117000,84
20,RL,9750,AllPub,CollgCr,5,1630,CompShg,3,PConc,1Story,Y,TA,1630,1,1,6,Attchd,451,Y,213000,9
20,RL,10140,AllPub,NWAmes,6,1056,CompShg,3,CBlock,1Story,Y,TA,1074,0,1,6,Attchd,495,Y,153500,31
20,RL,14684,AllPub,SawyerW,7,2158,CompShg,3,CBlock,1Story,Y,TA,2196,1,1,7,Attchd,701,Y,271900,19
20,RH,8900,AllPub,SawyerW,4,1056,CompShg,2,CBlock,1Story,Y,TA,1056,0,1,5,Detchd,384,Y,107000,40
20,RL,9135,AllPub,CollgCr,5,1682,CompShg,3,PConc,1Story,Y,TA,1700,0,1,7,Attchd,544,Y,200000,3
20,RL,7763,AllPub,NAmes,7,931,CompShg,3,CBlock,1Story,Y,Gd,1283,0,1,6,Detchd,506,Y,140000,46
20,RL,10182,AllPub,Somerst,5,1660,CompShg,3,PConc,1Story,Y,TA,1660,1,1,8,Attchd,500,Y,290000,0
60,RL,11218,AllPub,SawyerW,5,1055,CompShg,3,PConc,2Story,Y,TA,1845,1,1,8,Attchd,462,Y,189000,18
50,RL,12134,AllPub,Gilbert,7,559,CompShg,4,Wood,1.5Fin,Y,TA,1752,0,1,8,Basment,492,Y,164000,22
30,RL,9340,AllPub,Edwards,6,672,CompShg,2,CBlock,1Story,Y,TA,672,0,1,4,Attchd,234,N,113000,68
80,RL,10246,AllPub,Sawyer,9,648,CompShg,0,CBlock,SLvl,Y,Gd,960,0,1,3,Attchd,364,Y,145000,41
85,RL,10205,AllPub,NAmes,5,925,CompShg,3,CBlock,SFoyer,Y,TA,999,0,1,6,Attchd,300,Y,134500,44
20,RL,7094,AllPub,Sawyer,5,894,CompShg,3,CBlock,1Story,Y,TA,894,0,1,5,Detchd,384,Y,125000,41
90,RM,8930,AllPub,Sawyer,5,0,CompShg,4,Slab,1.5Fin,Y,TA,1902,0,2,8,Attchd,539,Y,112000,32
20,FV,8640,AllPub,Somerst,5,1300,CompShg,3,PConc,1Story,Y,TA,1314,0,1,6,Attchd,552,Y,229456,0
50,RM,6240,AllPub,BrkSide,5,0,CompShg,2,Slab,1.5Fin,N,TA,912,0,1,3,,0,N,80500,59
160,RM,1680,AllPub,BrDale,5,672,CompShg,3,CBlock,2Story,Y,TA,1218,0,1,7,,0,N,91500,35
20,RL,7800,AllPub,NAmes,5,912,CompShg,2,CBlock,1Story,Y,TA,912,0,1,5,Attchd,288,Y,115000,42
20,RL,8250,AllPub,Sawyer,5,952,CompShg,3,CBlock,1Story,Y,TA,1211,1,1,5,Attchd,322,Y,134000,40
50,RL,10496,AllPub,NAmes,6,1040,CompShg,3,CBlock,1.5Fin,Y,TA,1846,1,1,7,Attchd,315,Y,143000,58
20,RL,10680,AllPub,NAmes,3,2136,CompShg,4,CBlock,1Story,N,TA,2136,0,1,7,Detchd,528,Y,137900,55
60,RL,15384,AllPub,Gilbert,5,788,CompShg,3,PConc,2Story,Y,TA,1490,1,1,8,Attchd,388,Y,184000,4
80,RL,10482,AllPub,NAmes,8,588,CompShg,3,CBlock,SLvl,Y,Gd,1138,0,1,6,Attchd,264,Y,145000,49
60,RL,14598,AllPub,Somerst,5,894,CompShg,4,PConc,2Story,Y,TA,1933,1,1,9,BuiltIn,668,Y,214000,1
20,RL,8872,AllPub,NAmes,8,912,CompShg,2,CBlock,1Story,Y,TA,912,0,1,5,Detchd,576,Y,147000,43
120,RL,8769,AllPub,NridgHt,5,1702,CompShg,1,PConc,1Story,Y,TA,1702,1,1,7,Attchd,1052,Y,367294,0
80,RL,7910,AllPub,NAmes,5,1075,CompShg,4,CBlock,SLvl,Y,TA,1507,0,1,7,Basment,404,Y,127000,48
90,RL,18890,AllPub,Sawyer,5,1361,CompShg,4,CBlock,1.5Fin,Y,TA,2620,1,2,12,BuiltIn,600,N,190000,30
90,RL,7728,AllPub,NAmes,6,1106,CompShg,3,CBlock,SLvl,Y,TA,1190,0,1,6,Attchd,540,Y,132500,44
90,RL,9842,AllPub,NAmes,5,0,CompShg,2,Slab,1Story,Y,TA,1224,0,2,6,CarPort,462,Y,101800,45
20,RL,12160,AllPub,NAmes,5,1188,CompShg,3,CBlock,1Story,Y,TA,1188,0,1,6,Attchd,531,Y,142000,51
70,RH,8525,AllPub,SWISU,6,940,CompShg,4,PConc,2Story,N,TA,1964,0,1,7,,0,N,130000,97
70,RL,13132,AllPub,Crawfor,5,747,CompShg,4,BrkTil,2Story,Y,TA,1784,0,1,9,Detchd,180,N,138887,92
160,RL,2628,AllPub,NridgHt,5,764,CompShg,2,PConc,2Story,Y,TA,1626,0,1,6,BuiltIn,474,Y,175500,7
60,RL,12393,AllPub,CollgCr,5,847,CompShg,4,PConc,2Story,Y,TA,1948,1,1,8,BuiltIn,434,Y,195000,2
20,RL,13072,AllPub,SawyerW,5,1141,CompShg,3,PConc,1Story,Y,TA,1141,0,1,6,Detchd,484,Y,142500,1
20,RL,9037,AllPub,Timber,5,1476,CompShg,2,PConc,1Story,Y,TA,1484,1,1,6,Attchd,472,Y,265900,1
60,RL,8158,AllPub,CollgCr,5,884,CompShg,3,PConc,2Story,Y,TA,1768,0,1,8,Attchd,543,Y,224900,5
20,RL,9849,AllPub,Somerst,6,1689,CompShg,3,PConc,1Story,Y,TA,1689,0,1,7,Attchd,954,Y,248328,0
85,RL,10625,AllPub,NWAmes,6,1053,CompShg,3,CBlock,SFoyer,Y,TA,1173,2,1,6,Attchd,528,Y,170000,36
20,RL,13891,AllPub,NridgHt,5,2076,CompShg,2,PConc,1Story,Y,TA,2076,1,1,7,Attchd,850,Y,465000,0
70,RL,11435,AllPub,Crawfor,7,792,CompShg,3,PConc,2Story,Y,TA,1517,2,1,7,Detchd,400,Y,230000,77
80,RL,12090,AllPub,NWAmes,7,585,CompShg,3,CBlock,SLvl,Y,TA,1868,1,1,7,BuiltIn,477,Y,178000,23
60,FV,8125,AllPub,Somerst,5,756,CompShg,3,PConc,2Story,Y,TA,1553,0,1,6,Attchd,615,Y,186500,1
80,RL,12328,AllPub,Mitchel,5,1012,CompShg,3,CBlock,SLvl,Y,TA,1034,0,1,6,Attchd,888,Y,169900,34
75,RM,9600,AllPub,OldTown,5,735,CompShg,3,BrkTil,2.5Unf,N,TA,2058,1,1,8,Detchd,396,P,129500,91
20,RL,7200,AllPub,NAmes,7,876,CompShg,3,CBlock,1Story,Y,TA,988,0,1,6,Attchd,276,Y,119000,57
20,RL,11160,AllPub,NAmes,5,2110,CompShg,3,CBlock,1Story,Y,TA,2110,2,1,8,Attchd,522,Y,244000,42
120,RL,3136,AllPub,NridgHt,5,1405,CompShg,2,PConc,1Story,Y,TA,1405,1,1,6,Attchd,478,Y,171750,3
20,RL,9858,AllPub,Mitchel,6,864,CompShg,3,CBlock,1Story,Y,TA,874,0,1,5,Attchd,288,Y,130000,41
60,RL,17542,AllPub,Veenker,7,1192,CompShg,3,CBlock,2Story,Y,TA,2167,2,1,9,Attchd,518,Y,294000,33
60,RL,6931,AllPub,Edwards,5,746,CompShg,3,PConc,2Story,Y,TA,1656,1,1,7,BuiltIn,397,Y,165400,5
50,RM,6240,AllPub,BrkSide,6,884,CompShg,3,BrkTil,1.5Fin,Y,TA,1367,1,1,6,Detchd,560,Y,127500,76
20,RL,14303,AllPub,NoRidge,5,1986,CompShg,2,PConc,1Story,Y,TA,1987,1,1,7,Attchd,691,Y,301500,14
30,RL,4060,AllPub,Edwards,8,864,CompShg,2,PConc,1Story,Y,TA,864,0,1,4,,0,Y,99900,87
80,RL,9587,AllPub,Gilbert,5,856,CompShg,2,PConc,SLvl,Y,TA,1166,0,1,5,Attchd,400,Y,190000,3
20,RL,9750,AllPub,NAmes,8,1054,CompShg,3,CBlock,1Story,Y,TA,1054,0,1,6,Attchd,460,Y,151000,39
60,RL,24682,AllPub,Gilbert,5,841,CompShg,3,PConc,2Story,Y,TA,1675,1,1,7,BuiltIn,502,Y,181000,10
20,RL,9600,AllPub,NAmes,6,1050,CompShg,2,CBlock,1Story,Y,TA,1050,0,1,5,Attchd,338,Y,128900,53
50,RL,11250,AllPub,ClearCr,5,1104,CompShg,5,CBlock,1.5Fin,Y,TA,1788,2,1,8,Attchd,304,Y,161500,52
70,RL,13515,AllPub,BrkSide,6,764,CompShg,3,PConc,2Story,Y,TA,1824,1,1,8,Detchd,520,N,180500,88
120,RH,4060,AllPub,NAmes,5,1405,CompShg,2,PConc,1Story,Y,TA,1337,0,1,5,Attchd,511,Y,181000,10
160,FV,3735,AllPub,Somerst,5,691,CompShg,3,PConc,2Story,Y,TA,1452,0,1,6,Detchd,506,Y,183900,7
190,RM,10120,AllPub,OldTown,4,925,CompShg,4,CBlock,2.5Unf,N,TA,1889,1,2,9,Detchd,308,N,122000,97
20,RL,13214,AllPub,Timber,5,2002,CompShg,3,PConc,1Story,Y,TA,2018,1,1,10,Attchd,746,Y,378500,2
50,RL,14100,AllPub,Crawfor,9,728,CompShg,4,CBlock,1.5Fin,Y,Gd,3447,2,1,11,BuiltIn,1014,Y,381000,73
50,RL,11344,AllPub,NAmes,5,874,CompShg,3,CBlock,1.5Fin,Y,TA,1524,0,1,7,Attchd,315,Y,144000,49
40,RL,23595,AllPub,ClearCr,6,1332,WdShake,0,PConc,1Story,Y,TA,1524,1,1,4,Attchd,586,Y,260000,31
20,RL,9156,AllPub,NWAmes,7,1489,CompShg,3,CBlock,1Story,Y,TA,1489,1,1,7,Attchd,462,Y,185750,41
20,RL,13526,AllPub,Sawyer,6,935,CompShg,3,CBlock,1Story,Y,TA,935,0,1,5,Attchd,288,Y,137000,41
80,RL,11512,AllPub,Edwards,7,1019,CompShg,2,CBlock,SLvl,Y,TA,1357,1,1,5,Basment,312,Y,177000,49
50,RL,5362,AllPub,Crawfor,6,661,CompShg,3,PConc,1.5Fin,Y,TA,1250,1,1,8,Detchd,552,Y,139000,97
90,RL,11345,AllPub,NAmes,5,928,Roll,4,CBlock,2Story,Y,TA,1920,0,2,10,Detchd,400,Y,137000,59
60,RL,12936,AllPub,NWAmes,6,723,CompShg,3,CBlock,2Story,Y,TA,1395,1,1,6,Attchd,497,Y,162000,37
80,RL,17871,AllPub,NWAmes,5,1680,CompShg,3,CBlock,SLvl,Y,TA,1724,1,1,7,Attchd,480,Y,197900,42
60,RL,9473,AllPub,CollgCr,5,1128,CompShg,3,PConc,2Story,Y,TA,2031,1,1,7,Attchd,577,Y,237000,6
50,C (all),7500,AllPub,IDOTRR,4,698,CompShg,2,CBlock,1.5Fin,Y,Gd,1128,0,1,6,Detchd,528,Y,68400,90
20,RL,9808,AllPub,CollgCr,5,1573,CompShg,3,PConc,1Story,Y,TA,1573,0,1,6,Attchd,544,Y,227000,7
20,RL,8049,AllPub,Timber,5,1309,CompShg,2,CBlock,1Story,Y,TA,1339,1,1,6,Attchd,484,Y,180000,16
20,RL,8800,AllPub,CollgCr,7,1040,CompShg,3,CBlock,1Story,Y,TA,1040,0,1,5,Detchd,484,Y,150500,32
90,RL,9400,AllPub,Mitchel,5,912,CompShg,4,CBlock,2Story,Y,TA,1824,0,2,8,,0,Y,139000,39
50,RL,9638,AllPub,SWISU,7,804,CompShg,4,PConc,1.5Fin,Y,TA,2447,1,1,10,Detchd,336,Y,169000,91
50,RM,6000,AllPub,BrkSide,6,780,CompShg,4,CBlock,1.5Fin,Y,Fa,1412,1,1,6,Detchd,280,Y,132500,70
20,RL,9790,AllPub,NWAmes,5,1328,CompShg,3,CBlock,1Story,Y,TA,1328,2,1,6,Attchd,528,Y,143000,47
20,RL,36500,AllPub,ClearCr,5,1624,CompShg,4,CBlock,1Story,Y,Gd,1582,0,1,7,Attchd,390,N,190000,42
120,RL,5664,AllPub,StoneBr,5,1501,CompShg,2,PConc,1Story,Y,TA,1659,1,1,5,Attchd,499,Y,278000,9
60,RL,11065,AllPub,NridgHt,5,1085,CompShg,3,PConc,2Story,Y,TA,1970,1,1,8,BuiltIn,753,Y,281000,0
80,RL,14112,AllPub,NAmes,7,1152,CompShg,3,PConc,SLvl,Y,TA,1152,1,1,6,Attchd,484,Y,180500,46
160,RM,1680,AllPub,BrDale,7,630,CompShg,3,CBlock,2Story,Y,TA,1302,0,1,6,Detchd,264,Y,119500,37
70,RM,6600,AllPub,OldTown,4,994,CompShg,4,Stone,2Story,N,TA,2372,0,2,11,Attchd,432,Y,107500,117
60,RL,10140,AllPub,NWAmes,5,832,CompShg,4,PConc,2Story,Y,TA,1664,1,1,8,Attchd,528,Y,162900,30
20,RL,8172,AllPub,Edwards,7,864,CompShg,2,CBlock,1Story,Y,TA,864,0,1,5,Detchd,572,N,115000,51
20,RL,8400,AllPub,NAmes,5,1052,CompShg,3,CBlock,1Story,Y,TA,1052,0,1,5,Attchd,288,Y,138500,38
20,RL,8700,AllPub,NAmes,6,1120,CompShg,3,CBlock,1Story,Y,Gd,1128,0,1,6,Attchd,525,Y,155000,45
180,RM,3675,AllPub,Edwards,5,547,CompShg,2,PConc,SFoyer,Y,TA,1072,0,1,5,Basment,525,Y,140000,1
60,RL,63887,AllPub,Edwards,5,6110,ClyTile,3,PConc,2Story,Y,TA,5642,3,1,12,Attchd,1418,Y,160000,0
20,RL,7500,AllPub,NAmes,7,1246,CompShg,3,CBlock,1Story,Y,TA,1246,0,1,6,Attchd,305,Y,154000,51
60,RL,10762,AllPub,Gilbert,5,978,CompShg,3,PConc,2Story,Y,TA,1983,1,1,9,Attchd,490,Y,225000,10
70,RL,7500,AllPub,Crawfor,7,771,CompShg,3,CBlock,2Story,Y,TA,1494,2,1,7,Attchd,213,P,177500,67
60,RL,10120,AllPub,NoRidge,5,1165,CompShg,4,PConc,2Story,Y,TA,2526,1,1,8,Attchd,844,Y,290000,12
20,RL,8688,AllPub,Somerst,5,1616,CompShg,3,PConc,1Story,Y,TA,1616,0,1,7,Attchd,834,Y,232000,1
160,RM,3363,AllPub,Edwards,5,976,CompShg,3,PConc,2Story,Y,TA,1708,0,1,7,Detchd,380,Y,130000,2
20,RL,13173,AllPub,NridgHt,5,1652,CompShg,2,PConc,1Story,Y,TA,1652,2,1,6,Attchd,840,Y,325000,3
120,RL,6955,AllPub,NridgHt,5,1368,CompShg,2,PConc,1Story,Y,TA,1368,1,1,6,Attchd,474,Y,202500,1
20,RL,8072,AllPub,CollgCr,5,990,CompShg,3,PConc,1Story,Y,Gd,990,0,1,5,Detchd,480,Y,138000,15
20,RM,12000,AllPub,OldTown,7,924,CompShg,2,CBlock,1Story,Y,TA,1122,0,1,6,Attchd,528,Y,147000,60
20,RL,7153,AllPub,SawyerW,5,1278,CompShg,3,CBlock,1Story,Y,TA,1294,0,1,6,Attchd,496,Y,179200,17
20,RL,17500,AllPub,Crawfor,8,1902,CompShg,3,PConc,1Story,Y,Gd,1902,2,1,7,Attchd,567,Y,335000,51
20,RL,8814,AllPub,CollgCr,5,1274,CompShg,3,PConc,1Story,Y,TA,1274,0,1,6,Attchd,508,Y,203000,2
60,RL,9572,AllPub,NoRidge,5,1453,CompShg,4,PConc,2Story,Y,TA,2810,1,1,9,Attchd,750,Y,302000,17
60,RL,14774,AllPub,NoRidge,5,1393,CompShg,4,PConc,2Story,Y,TA,2599,1,1,10,BuiltIn,779,Y,333168,11
20,RL,8190,AllPub,Edwards,6,948,CompShg,3,CBlock,1Story,Y,TA,948,1,1,5,Detchd,280,Y,119000,53
60,RL,11075,AllPub,NAmes,5,952,CompShg,4,CBlock,2Story,Y,TA,2112,2,1,9,Attchd,576,Y,206900,39
20,RL,10226,AllPub,CollgCr,5,1622,CompShg,3,PConc,1Story,Y,TA,1630,1,1,8,Attchd,860,Y,295493,1
120,FV,4230,AllPub,Somerst,5,1352,CompShg,2,PConc,1Story,Y,TA,1352,1,1,5,Attchd,466,Y,208900,1
20,RL,14781,AllPub,CollgCr,5,1753,CompShg,3,PConc,1Story,Y,TA,1787,1,1,7,Attchd,748,Y,275000,5
20,RL,10215,AllPub,Edwards,5,864,CompShg,3,PConc,1Story,Y,TA,948,0,1,5,Attchd,248,Y,111000,53
20,RL,8400,AllPub,NAmes,3,1478,CompShg,3,CBlock,1Story,Y,TA,1478,2,1,6,Attchd,442,Y,156500,52
20,RL,6627,AllPub,BrkSide,6,0,CompShg,2,CBlock,1Story,N,TA,720,0,1,4,Detchd,287,Y,72500,59
60,RL,10186,AllPub,NoRidge,5,750,CompShg,3,PConc,2Story,Y,TA,1923,1,1,8,Attchd,564,Y,190000,18
30,RL,5330,AllPub,BrkSide,7,420,CompShg,2,CBlock,1Story,Y,TA,708,0,1,5,,0,Y,82500,69
20,RL,9986,AllPub,Somerst,5,1795,CompShg,2,PConc,1Story,Y,TA,1795,1,1,7,Attchd,895,Y,147000,1
30,RM,3636,AllPub,IDOTRR,4,796,CompShg,2,BrkTil,1Story,N,TA,796,0,1,5,,0,N,55000,86
30,RH,4270,AllPub,Edwards,6,544,CompShg,3,BrkTil,1Story,Y,TA,774,0,1,6,,0,Y,79000,76
20,RL,6600,AllPub,Mitchel,9,816,CompShg,3,CBlock,1Story,Y,Gd,816,1,1,5,Attchd,264,Y,130500,26
50,RM,10440,AllPub,OldTown,7,1510,CompShg,5,BrkTil,1.5Fin,Y,Gd,2792,2,1,8,Detchd,520,Y,256000,88
60,RL,9084,AllPub,Gilbert,5,935,CompShg,3,PConc,2Story,Y,TA,1632,1,1,8,Attchd,462,Y,176500,8
20,RL,10000,AllPub,Somerst,5,1588,CompShg,3,PConc,1Story,Y,TA,1588,1,1,7,Attchd,825,Y,227000,1
80,RL,10780,AllPub,CollgCr,5,911,CompShg,3,CBlock,SLvl,Y,TA,954,0,1,6,Detchd,576,Y,132500,30
20,RL,8877,AllPub,Edwards,6,816,CompShg,2,CBlock,1Story,Y,TA,816,1,1,3,Detchd,288,Y,100000,71
50,RM,7200,AllPub,IDOTRR,6,803,CompShg,2,CBlock,1.5Fin,Y,TA,1360,0,1,6,Detchd,297,Y,125500,68
160,RM,2368,AllPub,BrDale,6,765,CompShg,3,CBlock,2Story,Y,TA,1365,0,1,7,Attchd,440,Y,125000,39
20,RL,9650,AllPub,NWAmes,5,1350,CompShg,2,CBlock,1Story,Y,TA,1334,1,1,6,Attchd,630,Y,167900,32
90,RL,9246,AllPub,NWAmes,5,1656,CompShg,4,CBlock,1Story,Y,TA,1656,0,2,8,Detchd,506,Y,135000,35
30,RM,4118,AllPub,OldTown,4,693,CompShg,2,CBlock,1Story,N,TA,693,0,1,4,,0,N,52500,65
60,RL,13450,AllPub,CollgCr,5,916,CompShg,3,PConc,2Story,Y,TA,1861,0,1,8,BuiltIn,492,Y,200000,4
20,RL,9560,AllPub,CollgCr,7,864,CompShg,3,CBlock,1Story,Y,Gd,864,0,1,5,Attchd,288,Y,128500,34
20,RL,8294,AllPub,NAmes,5,858,CompShg,3,CBlock,1Story,Y,TA,872,0,1,5,Detchd,480,Y,123000,36
20,RL,13695,AllPub,SawyerW,5,1114,CompShg,3,PConc,1Story,Y,TA,1114,0,1,6,Detchd,576,Y,155000,5
60,RL,9375,AllPub,CollgCr,5,1284,CompShg,3,PConc,2Story,Y,TA,2169,1,1,7,Attchd,647,Y,228500,5
50,RL,7558,AllPub,Crawfor,6,896,CompShg,3,BrkTil,1.5Fin,Y,TA,1913,1,1,9,Detchd,342,Y,177000,81
60,RL,11103,AllPub,CollgCr,5,728,CompShg,3,PConc,2Story,Y,TA,1456,1,1,8,Attchd,440,Y,155835,1
30,RM,6000,AllPub,OldTown,4,960,CompShg,2,PConc,1Story,Y,TA,960,0,1,5,Detchd,308,Y,108500,87
20,RL,20781,AllPub,NWAmes,7,1568,CompShg,3,CBlock,1Story,Y,TA,2156,1,1,9,Attchd,508,Y,262500,38
20,RL,15306,AllPub,Timber,5,1732,CompShg,3,PConc,1Story,Y,TA,1776,1,1,7,Attchd,712,Y,283463,1
20,RL,16196,AllPub,SawyerW,5,1482,CompShg,3,PConc,1Story,Y,TA,1494,1,1,5,Attchd,514,Y,215000,9
70,RM,5250,AllPub,OldTown,5,684,CompShg,4,BrkTil,2Story,N,Gd,2358,0,1,8,,0,Y,122000,136
90,RL,11643,AllPub,NAmes,5,1248,CompShg,6,CBlock,2Story,Y,TA,2634,0,2,12,Detchd,968,Y,200000,40
60,RL,9247,AllPub,NAmes,6,858,CompShg,4,CBlock,2Story,Y,TA,1716,1,1,8,Attchd,490,Y,171000,46
50,RM,6000,AllPub,BrkSide,9,698,CompShg,2,BrkTil,1.5Fin,Y,TA,1176,0,1,4,Detchd,624,N,134900,72
50,RL,14720,AllPub,NoRidge,5,2033,CompShg,4,PConc,1.5Fin,Y,TA,3238,1,1,9,Attchd,666,Y,410000,15
60,RL,10316,AllPub,CollgCr,5,992,CompShg,3,PConc,2Story,Y,TA,1865,1,1,7,Attchd,839,Y,235000,8
80,RL,10192,AllPub,NWAmes,6,570,CompShg,4,CBlock,SLvl,Y,TA,1920,1,1,8,Attchd,487,Y,170000,38
20,RL,9477,AllPub,NAmes,5,864,CompShg,3,CBlock,1Story,Y,TA,892,0,1,5,Attchd,264,Y,110000,42
20,RL,12537,AllPub,NAmes,6,1078,CompShg,3,CBlock,1Story,Y,TA,1078,1,1,6,Attchd,500,Y,149900,39
160,FV,2117,AllPub,Somerst,5,756,CompShg,3,PConc,2Story,Y,TA,1573,0,1,5,Detchd,440,Y,177500,10
20,RL,16737,AllPub,NridgHt,5,1980,CompShg,3,PConc,1Story,Y,TA,1980,1,1,8,Attchd,770,Y,315000,2
70,RL,9842,AllPub,SWISU,6,612,CompShg,4,BrkTil,2Story,Y,TA,2601,0,1,8,BuiltIn,621,Y,189000,87
20,RL,16158,AllPub,StoneBr,5,1530,CompShg,3,PConc,1Story,Y,TA,1530,1,1,7,Attchd,430,Y,260000,4
50,RL,12513,AllPub,NAmes,4,715,CompShg,4,BrkTil,1.5Fin,Y,Gd,1738,1,1,7,Attchd,368,Y,104900,89
60,RL,8499,AllPub,Gilbert,5,616,CompShg,3,PConc,2Story,Y,TA,1412,1,1,6,BuiltIn,432,Y,156932,1
160,FV,3180,AllPub,Somerst,5,600,CompShg,2,PConc,2Story,Y,TA,1200,0,1,4,Detchd,480,Y,144152,1
60,FV,7500,AllPub,Somerst,5,814,CompShg,3,PConc,2Story,Y,TA,1674,0,1,7,Attchd,663,Y,216000,10
60,RL,9179,AllPub,CollgCr,5,873,CompShg,3,PConc,2Story,Y,TA,1790,0,1,7,Attchd,588,Y,193000,9
160,RM,2665,AllPub,MeadowV,6,757,CompShg,4,PConc,2Story,Y,TA,1475,1,1,6,Attchd,336,Y,127000,29
120,RM,4435,AllPub,CollgCr,5,848,CompShg,1,PConc,1Story,Y,TA,848,0,1,4,Attchd,420,Y,144000,6
20,RL,10635,AllPub,CollgCr,5,1657,CompShg,3,PConc,1Story,Y,TA,1668,1,1,8,Attchd,502,Y,232000,7
50,RL,5400,AllPub,OldTown,6,840,CompShg,2,PConc,1.5Fin,Y,TA,1374,0,1,6,Detchd,338,Y,105000,89
80,RL,9600,AllPub,NAmes,6,992,CompShg,3,CBlock,SLvl,Y,TA,1661,1,1,8,BuiltIn,377,Y,165500,53
60,RL,9750,AllPub,CollgCr,6,1108,CompShg,3,PConc,2Story,Y,TA,2097,1,1,8,Detchd,583,Y,274300,8
20,RL,11400,AllPub,NoRidge,5,2633,CompShg,2,PConc,1Story,Y,TA,2633,2,1,8,Attchd,804,Y,466500,6
60,FV,10625,AllPub,Somerst,5,1026,CompShg,3,PConc,2Story,Y,TA,1958,1,1,9,Attchd,936,Y,250000,3
20,RL,10991,AllPub,Timber,5,1571,CompShg,3,PConc,1Story,Y,TA,1571,1,1,7,Attchd,722,Y,239000,0
30,RL,6292,AllPub,SWISU,5,768,CompShg,2,BrkTil,1Story,N,TA,790,0,1,4,Detchd,160,Y,91000,78
50,RL,10998,AllPub,Edwards,5,984,CompShg,3,CBlock,1.5Fin,Y,TA,1604,0,1,6,Detchd,660,Y,117000,68
160,RM,1953,AllPub,BrDale,5,483,CompShg,2,CBlock,2Story,Y,TA,987,0,1,5,Detchd,264,Y,83000,33
80,RL,9735,AllPub,Timber,5,384,CompShg,3,PConc,SLvl,Y,TA,1394,0,1,7,BuiltIn,400,Y,167500,2
30,RL,8212,AllPub,Edwards,3,864,CompShg,2,BrkTil,1Story,N,Fa,864,0,1,5,Detchd,200,Y,58500,96
20,RL,12925,AllPub,NAmes,7,1205,CompShg,4,CBlock,1Story,Y,TA,2117,2,1,7,Attchd,550,Y,237500,38
70,RM,7200,AllPub,OldTown,7,596,CompShg,4,BrkTil,2Story,Y,TA,1762,0,1,8,Detchd,576,N,157000,86
30,RL,25339,AllPub,Sawyer,7,816,CompShg,3,BrkTil,1Story,Y,Gd,1416,0,1,7,Attchd,576,N,112000,89
50,RL,9060,AllPub,Edwards,5,560,CompShg,2,BrkTil,1.5Fin,Y,TA,1258,0,1,6,Detchd,280,P,105000,70
50,RM,5436,AllPub,IDOTRR,8,796,CompShg,3,BrkTil,1.5Fin,Y,Gd,1154,0,1,7,Detchd,240,N,125500,88
60,RL,16692,AllPub,NWAmes,5,1392,CompShg,5,CBlock,2Story,Y,TA,2784,2,1,12,Attchd,564,Y,250000,28
50,RM,8520,AllPub,OldTown,7,714,CompShg,5,BrkTil,1.5Fin,N,Gd,2526,1,1,10,Detchd,216,Y,136000,91
20,RL,14892,AllPub,Gilbert,5,1746,CompShg,3,PConc,1Story,Y,TA,1746,2,1,7,Attchd,758,Y,377500,3
50,RM,6000,AllPub,BrkSide,6,735,CompShg,3,BrkTil,1.5Fin,Y,Gd,1218,1,1,6,Detchd,440,Y,131000,66
20,RL,9100,AllPub,CollgCr,5,1525,CompShg,3,PConc,1Story,Y,TA,1525,0,1,6,Attchd,541,Y,235000,6
90,RL,8944,AllPub,NAmes,5,1584,CompShg,4,CBlock,1Story,Y,TA,1584,0,2,8,Detchd,792,Y,124000,42
85,RL,7838,AllPub,NAmes,5,864,CompShg,3,CBlock,SFoyer,Y,TA,900,1,1,6,Attchd,288,Y,123000,39
190,RM,10800,AllPub,OldTown,7,482,CompShg,3,BrkTil,1.5Fin,N,TA,1912,1,2,7,Detchd,672,Y,163000,103
120,RL,4045,AllPub,Blmngtn,5,1356,CompShg,2,PConc,1Story,Y,TA,1500,1,1,6,Attchd,648,Y,246578,0
60,RL,12665,AllPub,Timber,5,1094,CompShg,4,PConc,2Story,Y,TA,2482,1,1,9,BuiltIn,642,Y,281213,2
20,RL,57200,AllPub,Timber,5,747,CompShg,3,CBlock,1Story,Y,TA,1687,2,1,7,Detchd,572,N,160000,62
70,RM,6120,AllPub,BrkSide,8,939,CompShg,4,BrkTil,2Story,Y,TA,1513,0,1,8,Detchd,180,N,137500,87
50,RL,7200,AllPub,NAmes,4,1208,CompShg,3,CBlock,1.5Fin,Y,TA,1904,0,1,7,Attchd,240,Y,138000,59
50,RL,6171,AllPub,SWISU,6,976,CompShg,3,BrkTil,1.5Fin,Y,TA,1608,1,1,7,Detchd,216,Y,137450,84
