MSSubClass,MSZoning,LotArea,Utilities,Neighborhood,OverallCond,RoofMatl,Exterior1st,ExterCond,Foundation,TotalBsmtSF,CentralAir,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,GarageArea,PavedDrive,SaleType,SalePrice,Age
60,RL,35760,AllPub,NoRidge,5,CompShg,HdBoard,Gd,PConc,1930,Y,3627,3,1,4,1,10,807,Y,WD,625000,11
80,RL,9880,AllPub,Mitchel,6,CompShg,Plywood,TA,CBlock,1096,Y,1118,1,0,3,1,6,358,Y,WD,171000,31
20,RL,9120,AllPub,NAmes,6,CompShg,MetalSd,TA,CBlock,1261,Y,1261,1,0,3,1,6,433,Y,WD,163000,50
160,FV,4017,AllPub,Somerst,5,CompShg,MetalSd,TA,PConc,625,Y,1250,2,1,2,1,5,625,Y,WD,171900,2
50,RL,18030,AllPub,ClearCr,6,CompShg,MetalSd,TA,CBlock,1598,Y,3086,3,0,3,1,12,0,Y,WD,200500,61
70,RL,16560,AllPub,Crawfor,8,CompShg,Wd Sdng,TA,BrkTil,952,Y,2345,2,1,4,1,9,360,Y,WD,239000,74
50,RL,10678,AllPub,NoRidge,5,CompShg,HdBoard,TA,PConc,1683,Y,2872,2,1,4,1,9,541,Y,WD,285000,15
20,RL,6951,AllPub,Mitchel,5,CompShg,HdBoard,TA,CBlock,876,Y,923,1,0,3,1,5,264,Y,WD,119500,24
50,RM,3950,AllPub,OldTown,8,CompShg,MetalSd,TA,CBlock,818,Y,1224,1,0,3,1,5,210,N,WD,115000,83
50,RL,7681,AllPub,Crawfor,6,CompShg,Wd Sdng,TA,BrkTil,731,Y,1343,1,1,3,1,7,186,Y,WD,154900,88
20,RL,8335,AllPub,Edwards,5,CompShg,Wd Sdng,TA,Slab,0,Y,1124,1,0,3,1,5,0,N,WD,93000,52
60,RL,11170,AllPub,Timber,5,CompShg,MetalSd,TA,Wood,1216,Y,2514,2,1,4,1,8,693,Y,WD,250000,16
120,RM,5587,AllPub,Crawfor,5,CompShg,CemntBd,TA,PConc,1600,Y,1652,2,0,2,1,5,482,Y,New,392500,0
60,RL,15623,AllPub,NoRidge,5,CompShg,Wd Sdng,TA,PConc,2396,Y,4476,3,1,4,1,10,813,Y,WD,745000,11
30,RL,10800,AllPub,OldTown,6,CompShg,Stucco,TA,BrkTil,1120,Y,1130,1,0,2,1,5,720,Y,WD,120000,86
20,RL,35133,AllPub,Timber,4,CompShg,MetalSd,TA,CBlock,1572,Y,1572,1,1,3,1,5,995,Y,WD,186700,44
50,RL,9738,AllPub,Edwards,7,CompShg,AsbShng,Gd,BrkTil,784,Y,1221,1,0,4,1,7,392,Y,WD,104900,82
190,RL,10615,AllPub,OldTown,5,CompShg,HdBoard,TA,CBlock,978,Y,1699,2,0,3,2,7,420,Y,WD,95000,109
20,RL,12461,AllPub,NoRidge,5,CompShg,ImStucc,TA,PConc,1624,Y,1624,2,0,2,1,5,757,Y,WD,262000,12
60,RL,8935,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,831,Y,1660,2,1,3,1,7,493,Y,WD,195000,7
60,RL,7500,AllPub,Gilbert,5,CompShg,VinylSd,TA,PConc,994,Y,1804,2,1,3,1,7,442,Y,WD,189000,11
190,RL,32463,AllPub,Mitchel,4,CompShg,MetalSd,Gd,CBlock,1249,Y,1622,1,0,3,1,7,1356,Y,WD,168000,46
160,FV,2645,AllPub,Somerst,5,CompShg,MetalSd,TA,PConc,776,Y,1441,2,1,2,1,5,492,Y,WD,174000,8
50,RM,9600,AllPub,OldTown,8,CompShg,VinylSd,TA,PConc,702,Y,1472,1,0,3,1,6,250,P,WD,125000,82
120,RM,4500,AllPub,Mitchel,5,CompShg,VinylSd,TA,PConc,1224,Y,1224,2,0,2,1,5,402,Y,WD,165000,10
60,RL,9364,AllPub,Sawyer,7,CompShg,HdBoard,TA,CBlock,663,Y,1352,1,1,4,1,7,299,Y,WD,158000,41
60,RL,8029,AllPub,Gilbert,5,CompShg,VinylSd,TA,PConc,728,Y,1456,2,1,3,1,8,400,Y,WD,176000,3
60,RL,14054,AllPub,Gilbert,5,CompShg,VinylSd,TA,PConc,879,Y,1863,2,1,4,1,9,660,Y,New,219210,0
75,RM,8850,AllPub,OldTown,6,CompShg,MetalSd,TA,BrkTil,815,Y,1690,1,0,3,1,7,225,Y,ConLw,144000,90
20,RL,9100,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,1212,Y,1212,2,0,3,1,6,573,Y,WD,178000,8
20,RL,11235,AllPub,Sawyer,5,CompShg,HdBoard,TA,CBlock,1051,Y,1382,1,1,3,1,6,459,Y,WD,148000,43
20,RL,9353,AllPub,NAmes,5,CompShg,MetalSd,TA,CBlock,864,Y,864,1,0,3,1,5,280,Y,Oth,116050,36
60,RL,10400,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,866,Y,1779,2,1,3,1,6,546,Y,WD,197900,11
50,RM,6000,AllPub,BrkSide,8,CompShg,Wd Sdng,TA,BrkTil,884,Y,1348,1,0,3,1,5,216,N,WD,117000,84
20,RL,9750,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,1630,Y,1630,2,0,3,1,6,451,Y,WD,213000,9
20,RL,10140,AllPub,NWAmes,6,CompShg,HdBoard,TA,CBlock,1056,Y,1074,1,1,3,1,6,495,Y,WD,153500,31
20,RL,14684,AllPub,SawyerW,7,CompShg,HdBoard,TA,CBlock,2158,Y,2196,2,0,3,1,7,701,Y,WD,271900,19
20,RH,8900,AllPub,SawyerW,4,CompShg,HdBoard,TA,CBlock,1056,Y,1056,1,0,2,1,5,384,Y,WD,107000,40
20,RL,9135,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,1682,Y,1700,2,0,3,1,7,544,Y,WD,200000,3
20,RL,7763,AllPub,NAmes,7,CompShg,MetalSd,Gd,CBlock,931,Y,1283,1,0,3,1,6,506,Y,WD,140000,46
20,RL,10182,AllPub,Somerst,5,CompShg,VinylSd,TA,PConc,1660,Y,1660,2,0,3,1,8,500,Y,New,290000,0
60,RL,11218,AllPub,SawyerW,5,CompShg,Wd Sdng,TA,PConc,1055,Y,1845,2,1,3,1,8,462,Y,WD,189000,18
50,RL,12134,AllPub,Gilbert,7,CompShg,Wd Sdng,TA,Wood,559,Y,1752,2,0,4,1,8,492,Y,WD,164000,22
30,RL,9340,AllPub,Edwards,6,CompShg,MetalSd,TA,CBlock,672,Y,672,1,0,2,1,4,234,N,WD,113000,68
80,RL,10246,AllPub,Sawyer,9,CompShg,VinylSd,Gd,CBlock,648,Y,960,0,0,0,1,3,364,Y,WD,145000,41
85,RL,10205,AllPub,NAmes,5,CompShg,MetalSd,TA,CBlock,925,Y,999,1,0,3,1,6,300,Y,WD,134500,44
20,RL,7094,AllPub,Sawyer,5,CompShg,VinylSd,TA,CBlock,894,Y,894,1,0,3,1,5,384,Y,WD,125000,41
90,RM,8930,AllPub,Sawyer,5,CompShg,VinylSd,TA,Slab,0,Y,1902,2,0,4,2,8,539,Y,WD,112000,32
20,FV,8640,AllPub,Somerst,5,CompShg,CemntBd,TA,PConc,1300,Y,1314,2,0,3,1,6,552,Y,New,229456,0
50,RM,6240,AllPub,BrkSide,5,CompShg,AsbShng,TA,Slab,0,N,912,1,0,2,1,3,0,N,WD,80500,59
160,RM,1680,AllPub,BrDale,5,CompShg,CemntBd,TA,CBlock,672,Y,1218,1,1,3,1,7,0,N,WD,91500,35
20,RL,7800,AllPub,NAmes,5,CompShg,Wd Sdng,TA,CBlock,912,Y,912,1,0,2,1,5,288,Y,WD,115000,42
20,RL,8250,AllPub,Sawyer,5,CompShg,HdBoard,TA,CBlock,952,Y,1211,1,0,3,1,5,322,Y,WD,134000,40
50,RL,10496,AllPub,NAmes,6,CompShg,Wd Sdng,TA,CBlock,1040,Y,1846,2,0,3,1,7,315,Y,WD,143000,58
20,RL,10680,AllPub,NAmes,3,CompShg,Wd Sdng,TA,CBlock,2136,N,2136,2,0,4,1,7,528,Y,WD,137900,55
60,RL,15384,AllPub,Gilbert,5,CompShg,VinylSd,TA,PConc,788,Y,1490,2,1,3,1,8,388,Y,WD,184000,4
80,RL,10482,AllPub,NAmes,8,CompShg,VinylSd,Gd,CBlock,588,Y,1138,1,0,3,1,6,264,Y,WD,145000,49
60,RL,14598,AllPub,Somerst,5,CompShg,VinylSd,TA,PConc,894,Y,1933,2,1,4,1,9,668,Y,WD,214000,1
20,RL,8872,AllPub,NAmes,8,CompShg,VinylSd,TA,CBlock,912,Y,912,1,0,2,1,5,576,Y,WD,147000,43
120,RL,8769,AllPub,NridgHt,5,CompShg,MetalSd,TA,PConc,1702,Y,1702,1,1,1,1,7,1052,Y,New,367294,0
80,RL,7910,AllPub,NAmes,5,CompShg,BrkFace,TA,CBlock,1075,Y,1507,2,0,4,1,7,404,Y,WD,127000,48
90,RL,18890,AllPub,Sawyer,5,CompShg,Plywood,TA,CBlock,1361,Y,2620,2,2,4,2,12,600,N,WD,190000,30
90,RL,7728,AllPub,NAmes,6,CompShg,Wd Sdng,TA,CBlock,1106,Y,1190,1,0,3,1,6,540,Y,WD,132500,44
90,RL,9842,AllPub,NAmes,5,CompShg,HdBoard,TA,Slab,0,Y,1224,2,0,2,2,6,462,Y,WD,101800,45
20,RL,12160,AllPub,NAmes,5,CompShg,Plywood,TA,CBlock,1188,Y,1188,1,0,3,1,6,531,Y,COD,142000,51
70,RH,8525,AllPub,SWISU,6,CompShg,MetalSd,TA,PConc,940,N,1964,1,1,4,1,7,0,N,WD,130000,97
70,RL,13132,AllPub,Crawfor,5,CompShg,Wd Sdng,TA,BrkTil,747,Y,1784,1,1,4,1,9,180,N,WD,138887,92
160,RL,2628,AllPub,NridgHt,5,CompShg,VinylSd,TA,PConc,764,Y,1626,2,1,2,1,6,474,Y,WD,175500,7
60,RL,12393,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,847,Y,1948,2,1,4,1,8,434,Y,WD,195000,2
20,RL,13072,AllPub,SawyerW,5,CompShg,VinylSd,TA,PConc,1141,Y,1141,1,1,3,1,6,484,Y,WD,142500,1
20,RL,9037,AllPub,Timber,5,CompShg,VinylSd,TA,PConc,1476,Y,1484,2,0,2,1,6,472,Y,WD,265900,1
60,RL,8158,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,884,Y,1768,2,1,3,1,8,543,Y,WD,224900,5
20,RL,9849,AllPub,Somerst,6,CompShg,VinylSd,TA,PConc,1689,Y,1689,2,0,3,1,7,954,Y,New,248328,0
85,RL,10625,AllPub,NWAmes,6,CompShg,Plywood,TA,CBlock,1053,Y,1173,2,0,3,1,6,528,Y,WD,170000,36
20,RL,13891,AllPub,NridgHt,5,CompShg,VinylSd,TA,PConc,2076,Y,2076,2,1,2,1,7,850,Y,New,465000,0
70,RL,11435,AllPub,Crawfor,7,CompShg,BrkFace,TA,PConc,792,Y,1517,1,0,3,1,7,400,Y,WD,230000,77
80,RL,12090,AllPub,NWAmes,7,CompShg,VinylSd,TA,CBlock,585,Y,1868,3,1,3,1,7,477,Y,WD,178000,23
60,FV,8125,AllPub,Somerst,5,CompShg,VinylSd,TA,PConc,756,Y,1553,2,1,3,1,6,615,Y,New,186500,1
80,RL,12328,AllPub,Mitchel,5,CompShg,HdBoard,TA,CBlock,1012,Y,1034,1,0,3,1,6,888,Y,WD,169900,34
75,RM,9600,AllPub,OldTown,5,CompShg,AsbShng,TA,BrkTil,735,N,2058,1,1,3,1,8,396,P,WD,129500,91
20,RL,7200,AllPub,NAmes,7,CompShg,MetalSd,TA,CBlock,876,Y,988,1,0,3,1,6,276,Y,WD,119000,57
20,RL,11160,AllPub,NAmes,5,CompShg,BrkFace,TA,CBlock,2110,Y,2110,2,1,3,1,8,522,Y,WD,244000,42
120,RL,3136,AllPub,NridgHt,5,CompShg,VinylSd,TA,PConc,1405,Y,1405,2,0,2,1,6,478,Y,WD,171750,3
20,RL,9858,AllPub,Mitchel,6,CompShg,HdBoard,TA,CBlock,864,Y,874,1,0,3,1,5,288,Y,WD,130000,41
60,RL,17542,AllPub,Veenker,7,CompShg,Wd Sdng,TA,CBlock,1192,Y,2167,2,1,3,1,9,518,Y,WD,294000,33
60,RL,6931,AllPub,Edwards,5,CompShg,VinylSd,TA,PConc,746,Y,1656,2,1,3,1,7,397,Y,WD,165400,5
50,RM,6240,AllPub,BrkSide,6,CompShg,Wd Sdng,TA,BrkTil,884,Y,1367,1,0,3,1,6,560,Y,WD,127500,76
20,RL,14303,AllPub,NoRidge,5,CompShg,HdBoard,TA,PConc,1986,Y,1987,2,0,2,1,7,691,Y,WD,301500,14
30,RL,4060,AllPub,Edwards,8,CompShg,Wd Sdng,TA,PConc,864,Y,864,1,0,2,1,4,0,Y,WD,99900,87
80,RL,9587,AllPub,Gilbert,5,CompShg,VinylSd,TA,PConc,856,Y,1166,2,0,2,1,5,400,Y,WD,190000,3
20,RL,9750,AllPub,NAmes,8,CompShg,HdBoard,TA,CBlock,1054,Y,1054,1,1,3,1,6,460,Y,WD,151000,39
60,RL,24682,AllPub,Gilbert,5,CompShg,VinylSd,TA,PConc,841,Y,1675,2,1,3,1,7,502,Y,WD,181000,10
20,RL,9600,AllPub,NAmes,6,CompShg,MetalSd,TA,CBlock,1050,Y,1050,1,0,2,1,5,338,Y,WD,128900,53
50,RL,11250,AllPub,ClearCr,5,CompShg,Wd Sdng,TA,CBlock,1104,Y,1788,1,0,5,1,8,304,Y,WD,161500,52
70,RL,13515,AllPub,BrkSide,6,CompShg,Wd Sdng,TA,PConc,764,Y,1824,1,0,3,1,8,520,N,WD,180500,88
120,RH,4060,AllPub,NAmes,5,CompShg,MetalSd,TA,PConc,1405,Y,1337,2,0,2,1,5,511,Y,COD,181000,10
160,FV,3735,AllPub,Somerst,5,CompShg,MetalSd,TA,PConc,691,Y,1452,2,1,3,1,6,506,Y,WD,183900,7
190,RM,10120,AllPub,OldTown,4,CompShg,Wd Sdng,TA,CBlock,925,N,1889,1,1,4,2,9,308,N,WD,122000,97
20,RL,13214,AllPub,Timber,5,CompShg,Stucco,TA,PConc,2002,Y,2018,2,0,3,1,10,746,Y,WD,378500,2
50,RL,14100,AllPub,Crawfor,9,CompShg,Stucco,Gd,CBlock,728,Y,3447,3,1,4,1,11,1014,Y,WD,381000,73
50,RL,11344,AllPub,NAmes,5,CompShg,MetalSd,TA,CBlock,874,Y,1524,1,1,3,1,7,315,Y,WD,144000,49
40,RL,23595,AllPub,ClearCr,6,WdShake,Plywood,TA,PConc,1332,Y,1524,0,1,0,1,4,586,Y,WD,260000,31
20,RL,9156,AllPub,NWAmes,7,CompShg,BrkFace,TA,CBlock,1489,Y,1489,2,0,3,1,7,462,Y,WD,185750,41
20,RL,13526,AllPub,Sawyer,6,CompShg,HdBoard,TA,CBlock,935,Y,935,1,0,3,1,5,288,Y,WD,137000,41
80,RL,11512,AllPub,Edwards,7,CompShg,Plywood,TA,CBlock,1019,Y,1357,1,0,2,1,5,312,Y,WD,177000,49
50,RL,5362,AllPub,Crawfor,6,CompShg,Wd Sdng,TA,PConc,661,Y,1250,2,0,3,1,8,552,Y,WD,139000,97
90,RL,11345,AllPub,NAmes,5,Roll,AsbShng,TA,CBlock,928,Y,1920,2,0,4,2,10,400,Y,WD,137000,59
60,RL,12936,AllPub,NWAmes,6,CompShg,HdBoard,TA,CBlock,723,Y,1395,1,1,3,1,6,497,Y,WD,162000,37
80,RL,17871,AllPub,NWAmes,5,CompShg,HdBoard,TA,CBlock,1680,Y,1724,1,1,3,1,7,480,Y,WD,197900,42
60,RL,9473,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,1128,Y,2031,2,1,3,1,7,577,Y,WD,237000,6
50,C (all),7500,AllPub,IDOTRR,4,CompShg,MetalSd,Gd,CBlock,698,Y,1128,1,0,2,1,6,528,Y,COD,68400,90
20,RL,9808,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,1573,Y,1573,2,0,3,1,6,544,Y,WD,227000,7
20,RL,8049,AllPub,Timber,5,CompShg,HdBoard,TA,CBlock,1309,Y,1339,2,0,2,1,6,484,Y,WD,180000,16
20,RL,8800,AllPub,CollgCr,7,CompShg,HdBoard,TA,CBlock,1040,Y,1040,2,0,3,1,5,484,Y,WD,150500,32
90,RL,9400,AllPub,Mitchel,5,CompShg,MetalSd,TA,CBlock,912,Y,1824,2,2,4,2,8,0,Y,WD,139000,39
50,RL,9638,AllPub,SWISU,7,CompShg,Wd Sdng,TA,PConc,804,Y,2447,2,0,4,1,10,336,Y,WD,169000,91
50,RM,6000,AllPub,BrkSide,6,CompShg,MetalSd,Fa,CBlock,780,Y,1412,1,0,4,1,6,280,Y,WD,132500,70
20,RL,9790,AllPub,NWAmes,5,CompShg,HdBoard,TA,CBlock,1328,Y,1328,1,1,3,1,6,528,Y,WD,143000,47
20,RL,36500,AllPub,ClearCr,5,CompShg,Wd Sdng,Gd,CBlock,1624,Y,1582,2,0,4,1,7,390,N,WD,190000,42
120,RL,5664,AllPub,StoneBr,5,CompShg,CemntBd,TA,PConc,1501,Y,1659,2,0,2,1,5,499,Y,WD,278000,9
60,RL,11065,AllPub,NridgHt,5,CompShg,VinylSd,TA,PConc,1085,Y,1970,2,1,3,1,8,753,Y,New,281000,0
80,RL,14112,AllPub,NAmes,7,CompShg,Wd Sdng,TA,PConc,1152,Y,1152,1,0,3,1,6,484,Y,WD,180500,46
160,RM,1680,AllPub,BrDale,7,CompShg,CemntBd,TA,CBlock,630,Y,1302,2,1,3,1,6,264,Y,WD,119500,37
70,RM,6600,AllPub,OldTown,4,CompShg,Wd Sdng,TA,Stone,994,N,2372,2,0,4,2,11,432,Y,WD,107500,117
60,RL,10140,AllPub,NWAmes,5,CompShg,HdBoard,TA,PConc,832,Y,1664,2,1,4,1,8,528,Y,WD,162900,30
20,RL,8172,AllPub,Edwards,7,CompShg,WdShing,TA,CBlock,864,Y,864,1,0,2,1,5,572,N,WD,115000,51
20,RL,8400,AllPub,NAmes,5,CompShg,HdBoard,TA,CBlock,1052,Y,1052,1,1,3,1,5,288,Y,WD,138500,38
20,RL,8700,AllPub,NAmes,6,CompShg,MetalSd,Gd,CBlock,1120,Y,1128,2,0,3,1,6,525,Y,WD,155000,45
180,RM,3675,AllPub,Edwards,5,CompShg,VinylSd,TA,PConc,547,Y,1072,2,0,2,1,5,525,Y,New,140000,1
60,RL,63887,AllPub,Edwards,5,ClyTile,Stucco,TA,PConc,6110,Y,5642,2,1,3,1,12,1418,Y,New,160000,0
20,RL,7500,AllPub,NAmes,7,CompShg,BrkFace,TA,CBlock,1246,Y,1246,1,1,3,1,6,305,Y,WD,154000,51
60,RL,10762,AllPub,Gilbert,5,CompShg,VinylSd,TA,PConc,978,Y,1983,2,1,3,1,9,490,Y,WD,225000,10
70,RL,7500,AllPub,Crawfor,7,CompShg,Wd Sdng,TA,CBlock,771,Y,1494,1,0,3,1,7,213,P,WD,177500,67
60,RL,10120,AllPub,NoRidge,5,CompShg,VinylSd,TA,PConc,1165,Y,2526,2,1,4,1,8,844,Y,WD,290000,12
20,RL,8688,AllPub,Somerst,5,CompShg,VinylSd,TA,PConc,1616,Y,1616,2,0,3,1,7,834,Y,WD,232000,1
160,RM,3363,AllPub,Edwards,5,CompShg,VinylSd,TA,PConc,976,Y,1708,2,0,3,1,7,380,Y,WD,130000,2
20,RL,13173,AllPub,NridgHt,5,CompShg,VinylSd,TA,PConc,1652,Y,1652,2,0,2,1,6,840,Y,WD,325000,3
120,RL,6955,AllPub,NridgHt,5,CompShg,VinylSd,TA,PConc,1368,Y,1368,2,0,2,1,6,474,Y,New,202500,1
20,RL,8072,AllPub,CollgCr,5,CompShg,VinylSd,Gd,PConc,990,Y,990,1,0,3,1,5,480,Y,WD,138000,15
20,RM,12000,AllPub,OldTown,7,CompShg,MetalSd,TA,CBlock,924,Y,1122,1,0,2,1,6,528,Y,WD,147000,60
20,RL,7153,AllPub,SawyerW,5,CompShg,HdBoard,TA,CBlock,1278,Y,1294,2,0,3,1,6,496,Y,WD,179200,17
20,RL,17500,AllPub,Crawfor,8,CompShg,BrkFace,Gd,PConc,1902,Y,1902,2,0,3,1,7,567,Y,WD,335000,51
20,RL,8814,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,1274,Y,1274,2,0,3,1,6,508,Y,New,203000,2
60,RL,9572,AllPub,NoRidge,5,CompShg,Wd Sdng,TA,PConc,1453,Y,2810,2,1,4,1,9,750,Y,WD,302000,17
60,RL,14774,AllPub,NoRidge,5,CompShg,VinylSd,TA,PConc,1393,Y,2599,2,1,4,1,10,779,Y,WD,333168,11
20,RL,8190,AllPub,Edwards,6,CompShg,Wd Sdng,TA,CBlock,948,Y,948,1,0,3,1,5,280,Y,WD,119000,53
60,RL,11075,AllPub,NAmes,5,CompShg,HdBoard,TA,CBlock,952,Y,2112,2,1,4,1,9,576,Y,WD,206900,39
20,RL,10226,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,1622,Y,1630,2,0,3,1,8,860,Y,WD,295493,1
120,FV,4230,AllPub,Somerst,5,CompShg,VinylSd,TA,PConc,1352,Y,1352,2,0,2,1,5,466,Y,New,208900,1
20,RL,14781,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,1753,Y,1787,2,0,3,1,7,748,Y,WD,275000,5
20,RL,10215,AllPub,Edwards,5,CompShg,Wd Sdng,TA,PConc,864,Y,948,1,0,3,1,5,248,Y,WD,111000,53
20,RL,8400,AllPub,NAmes,3,CompShg,BrkFace,TA,CBlock,1478,Y,1478,1,1,3,1,6,442,Y,WD,156500,52
20,RL,6627,AllPub,BrkSide,6,CompShg,VinylSd,TA,CBlock,0,N,720,1,0,2,1,4,287,Y,WD,72500,59
60,RL,10186,AllPub,NoRidge,5,CompShg,HdBoard,TA,PConc,750,Y,1923,2,1,3,1,8,564,Y,WD,190000,18
30,RL,5330,AllPub,BrkSide,7,CompShg,VinylSd,TA,CBlock,420,Y,708,1,0,2,1,5,0,Y,WD,82500,69
20,RL,9986,AllPub,Somerst,5,CompShg,VinylSd,TA,PConc,1795,Y,1795,2,0,2,1,7,895,Y,New,147000,1
30,RM,3636,AllPub,IDOTRR,4,CompShg,AsbShng,TA,BrkTil,796,N,796,1,0,2,1,5,0,N,WD,55000,86
30,RH,4270,AllPub,Edwards,6,CompShg,MetalSd,TA,BrkTil,544,Y,774,1,0,3,1,6,0,Y,WD,79000,76
20,RL,6600,AllPub,Mitchel,9,CompShg,VinylSd,Gd,CBlock,816,Y,816,1,0,3,1,5,264,Y,WD,130500,26
50,RM,10440,AllPub,OldTown,7,CompShg,BrkFace,Gd,BrkTil,1510,Y,2792,2,0,5,1,8,520,Y,WD,256000,88
60,RL,9084,AllPub,Gilbert,5,CompShg,VinylSd,TA,PConc,935,Y,1632,2,1,3,1,8,462,Y,WD,176500,8
20,RL,10000,AllPub,Somerst,5,CompShg,VinylSd,TA,PConc,1588,Y,1588,2,0,3,1,7,825,Y,WD,227000,1
80,RL,10780,AllPub,CollgCr,5,CompShg,MetalSd,TA,CBlock,911,Y,954,1,0,3,1,6,576,Y,WD,132500,30
20,RL,8877,AllPub,Edwards,6,CompShg,MetalSd,TA,CBlock,816,Y,816,1,0,2,1,3,288,Y,WD,100000,71
50,RM,7200,AllPub,IDOTRR,6,CompShg,Wd Sdng,TA,CBlock,803,Y,1360,1,1,2,1,6,297,Y,WD,125500,68
160,RM,2368,AllPub,BrDale,6,CompShg,HdBoard,TA,CBlock,765,Y,1365,1,1,3,1,7,440,Y,WD,125000,39
20,RL,9650,AllPub,NWAmes,5,CompShg,Plywood,TA,CBlock,1350,Y,1334,2,0,2,1,6,630,Y,WD,167900,32
90,RL,9246,AllPub,NWAmes,5,CompShg,Plywood,TA,CBlock,1656,Y,1656,2,0,4,2,8,506,Y,WD,135000,35
30,RM,4118,AllPub,OldTown,4,CompShg,Wd Sdng,TA,CBlock,693,N,693,1,0,2,1,4,0,N,WD,52500,65
60,RL,13450,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,916,Y,1861,2,1,3,1,8,492,Y,WD,200000,4
20,RL,9560,AllPub,CollgCr,7,CompShg,MetalSd,Gd,CBlock,864,Y,864,1,0,3,1,5,288,Y,WD,128500,34
20,RL,8294,AllPub,NAmes,5,CompShg,MetalSd,TA,CBlock,858,Y,872,1,0,3,1,5,480,Y,WD,123000,36
20,RL,13695,AllPub,SawyerW,5,CompShg,VinylSd,TA,PConc,1114,Y,1114,1,0,3,1,6,576,Y,WD,155000,5
60,RL,9375,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,1284,Y,2169,2,1,3,1,7,647,Y,WD,228500,5
50,RL,7558,AllPub,Crawfor,6,CompShg,BrkFace,TA,BrkTil,896,Y,1913,1,1,3,1,9,342,Y,WD,177000,81
60,RL,11103,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,728,Y,1456,2,1,3,1,8,440,Y,New,155835,1
30,RM,6000,AllPub,OldTown,4,CompShg,MetalSd,TA,PConc,960,Y,960,1,0,2,1,5,308,Y,WD,108500,87
20,RL,20781,AllPub,NWAmes,7,CompShg,BrkFace,TA,CBlock,1568,Y,2156,2,0,3,1,9,508,Y,WD,262500,38
20,RL,15306,AllPub,Timber,5,CompShg,VinylSd,TA,PConc,1732,Y,1776,2,0,3,1,7,712,Y,New,283463,1
20,RL,16196,AllPub,SawyerW,5,CompShg,VinylSd,TA,PConc,1482,Y,1494,2,0,3,1,5,514,Y,WD,215000,9
70,RM,5250,AllPub,OldTown,5,CompShg,MetalSd,Gd,BrkTil,684,N,2358,2,0,4,1,8,0,Y,WD,122000,136
90,RL,11643,AllPub,NAmes,5,CompShg,MetalSd,TA,CBlock,1248,Y,2634,2,2,6,2,12,968,Y,WD,200000,40
60,RL,9247,AllPub,NAmes,6,CompShg,HdBoard,TA,CBlock,858,Y,1716,1,1,4,1,8,490,Y,WD,171000,46
50,RM,6000,AllPub,BrkSide,9,CompShg,MetalSd,TA,BrkTil,698,Y,1176,1,0,2,1,4,624,N,WD,134900,72
50,RL,14720,AllPub,NoRidge,5,CompShg,VinylSd,TA,PConc,2033,Y,3238,2,1,4,1,9,666,Y,WD,410000,15
60,RL,10316,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,992,Y,1865,2,1,3,1,7,839,Y,WD,235000,8
80,RL,10192,AllPub,NWAmes,6,CompShg,MetalSd,TA,CBlock,570,Y,1920,3,0,4,1,8,487,Y,WD,170000,38
20,RL,9477,AllPub,NAmes,5,CompShg,HdBoard,TA,CBlock,864,Y,892,1,0,3,1,5,264,Y,WD,110000,42
20,RL,12537,AllPub,NAmes,6,CompShg,VinylSd,TA,CBlock,1078,Y,1078,1,1,3,1,6,500,Y,WD,149900,39
160,FV,2117,AllPub,Somerst,5,CompShg,MetalSd,TA,PConc,756,Y,1573,2,1,3,1,5,440,Y,WD,177500,10
20,RL,16737,AllPub,NridgHt,5,CompShg,VinylSd,TA,PConc,1980,Y,1980,2,0,3,1,8,770,Y,WD,315000,2
70,RL,9842,AllPub,SWISU,6,CompShg,MetalSd,TA,BrkTil,612,Y,2601,3,1,4,1,8,621,Y,WD,189000,87
20,RL,16158,AllPub,StoneBr,5,CompShg,VinylSd,TA,PConc,1530,Y,1530,2,0,3,1,7,430,Y,WD,260000,4
50,RL,12513,AllPub,NAmes,4,CompShg,VinylSd,Gd,BrkTil,715,Y,1738,2,0,4,1,7,368,Y,WD,104900,89
60,RL,8499,AllPub,Gilbert,5,CompShg,VinylSd,TA,PConc,616,Y,1412,2,1,3,1,6,432,Y,New,156932,1
160,FV,3180,AllPub,Somerst,5,CompShg,MetalSd,TA,PConc,600,Y,1200,2,1,2,1,4,480,Y,WD,144152,1
