MSSubClass,MSZoning,LotArea,Utilities,Neighborhood,OverallCond,YearBuilt,RoofMatl,Exterior1st,ExterCond,Foundation,TotalBsmtSF,CentralAir,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,GarageType,GarageCars,GarageArea,PavedDrive,YrSold,SaleType,SalePrice
70,RL,10592,AllPub,Crawfor,7,1923,CompShg,Wd Sdng,Gd,PConc,602,Y,1502,1,1,3,1,7,Detchd,1,180,Y,2007,WD,165000
30,RM,7200,AllPub,OldTown,4,1910,CompShg,MetalSd,TA,BrkTil,1022,N,1022,1,0,2,1,4,Detchd,1,280,Y,2009,WD,85000
20,RL,11664,AllPub,NAmes,5,1948,CompShg,MetalSd,TA,CBlock,1082,Y,1082,1,0,2,1,5,Detchd,1,240,Y,2007,WD,119200
60,RL,8400,AllPub,NWAmes,6,2001,CompShg,VinylSd,TA,PConc,810,Y,1665,2,1,3,1,6,Attchd,2,528,Y,2009,WD,227000
20,RL,11883,AllPub,CollgCr,5,1996,CompShg,VinylSd,TA,PConc,1504,Y,1504,2,0,3,1,6,Attchd,2,478,Y,2009,WD,203000
120,RL,5814,AllPub,StoneBr,5,1984,CompShg,HdBoard,TA,CBlock,1220,Y,1360,1,0,1,1,4,Attchd,2,565,Y,2009,COD,187500
80,RL,10784,AllPub,Gilbert,5,1991,CompShg,HdBoard,TA,PConc,384,Y,1472,2,1,3,1,7,Attchd,2,402,Y,2007,WD,160000
120,RL,3013,AllPub,Blmngtn,5,2005,CompShg,VinylSd,TA,PConc,1362,Y,1506,2,0,2,1,6,Attchd,2,440,Y,2006,WD,213490
20,RL,7024,AllPub,Edwards,5,2005,CompShg,VinylSd,TA,PConc,1132,Y,1132,1,1,2,1,5,Attchd,2,451,Y,2008,WD,176000
20,RL,7406,AllPub,CollgCr,5,2006,CompShg,VinylSd,TA,PConc,1199,Y,1220,2,0,2,1,6,Attchd,2,632,Y,2006,New,194000
50,RM,9439,AllPub,OldTown,5,1930,CompShg,Wd Sdng,TA,CBlock,912,Y,1248,1,0,2,1,6,Detchd,1,160,Y,2007,WD,87000
120,RL,3182,AllPub,Blmngtn,5,2005,CompShg,VinylSd,TA,PConc,1346,Y,1504,2,0,2,1,7,Attchd,2,437,Y,2008,WD,191000
20,RL,15498,AllPub,Timber,6,1976,WdShake,Stone,TA,CBlock,1565,Y,2898,2,0,2,1,10,Attchd,2,665,Y,2008,COD,287000
20,RL,7700,AllPub,CollgCr,5,1972,CompShg,VinylSd,TA,CBlock,882,Y,882,1,0,3,1,5,Detchd,2,461,Y,2007,WD,112500
20,RL,9300,AllPub,NAmes,5,1960,CompShg,MetalSd,TA,CBlock,1268,Y,1264,1,0,3,1,6,Attchd,2,461,Y,2010,WD,167500
20,RL,9520,AllPub,Timber,5,2007,CompShg,VinylSd,TA,PConc,1638,Y,1646,2,0,3,1,7,Attchd,3,800,Y,2008,New,293077
50,RL,9492,AllPub,NAmes,5,1941,CompShg,WdShing,TA,CBlock,768,Y,1376,1,0,3,1,6,Attchd,1,240,Y,2007,WD,105000
160,RM,1680,AllPub,BrDale,7,1972,CompShg,HdBoard,TA,CBlock,672,Y,1218,1,1,3,1,7,Detchd,1,264,Y,2006,WD,118000
190,RH,7082,AllPub,SWISU,8,1916,CompShg,VinylSd,TA,PConc,686,Y,1928,2,0,5,2,10,,0,0,N,2006,WD,160000
75,RL,15863,AllPub,SWISU,3,1920,CompShg,Wd Sdng,TA,BrkTil,824,Y,3082,2,1,5,1,12,Basment,2,672,Y,2009,WD,197000
60,RL,14541,AllPub,NoRidge,7,1993,CompShg,MetalSd,Gd,PConc,1338,Y,2520,2,1,5,1,10,Attchd,3,796,Y,2006,WD,310000
20,RL,8125,AllPub,CollgCr,5,2002,CompShg,VinylSd,TA,PConc,1654,Y,1654,2,0,3,1,6,Attchd,3,900,Y,2006,WD,230000
30,RL,6305,AllPub,Crawfor,7,1938,CompShg,MetalSd,Gd,PConc,920,Y,954,1,0,2,1,5,Basment,1,240,Y,2007,WD,119750
20,RL,11500,AllPub,Edwards,3,1957,CompShg,Wd Sdng,Gd,Slab,0,N,845,1,0,3,1,5,Detchd,1,290,N,2009,WD,84000
20,RL,12898,AllPub,Timber,5,2007,CompShg,VinylSd,TA,PConc,1620,Y,1620,2,0,2,1,6,Attchd,3,912,Y,2009,WD,315500
60,RL,9240,AllPub,CollgCr,5,2001,CompShg,VinylSd,TA,PConc,1055,Y,2263,2,1,3,1,7,BuiltIn,2,905,Y,2008,WD,287000
160,RM,1533,AllPub,MeadowV,6,1970,CompShg,CemntBd,TA,CBlock,546,Y,1344,1,1,3,1,6,,0,0,Y,2009,WD,97000
180,RM,1477,AllPub,MeadowV,4,1970,CompShg,CemntBd,TA,CBlock,630,Y,630,1,0,1,1,3,Attchd,1,286,Y,2009,WD,80000
20,RL,13125,AllPub,Sawyer,4,1957,CompShg,Wd Sdng,TA,CBlock,1134,Y,1803,2,0,3,1,8,Attchd,2,484,Y,2006,WD,155000
60,RL,9130,AllPub,NWAmes,8,1966,CompShg,HdBoard,TA,CBlock,800,Y,1632,1,1,4,1,7,Attchd,2,484,Y,2008,WD,173000
120,RL,5381,AllPub,NridgHt,5,2005,CompShg,VinylSd,TA,PConc,1306,Y,1306,2,0,1,1,5,Attchd,2,624,Y,2009,WD,196000
60,RL,11839,AllPub,SawyerW,5,1990,CompShg,HdBoard,TA,PConc,1475,Y,2329,2,1,4,1,10,Attchd,2,514,Y,2008,WD,262280
20,RL,9600,AllPub,NWAmes,5,1981,WdShngl,BrkFace,TA,PConc,2524,Y,2524,2,1,4,1,9,Attchd,2,542,Y,2009,WD,278000
20,RL,13680,AllPub,Edwards,5,1955,CompShg,BrkFace,TA,Slab,0,Y,1733,2,0,4,1,8,Attchd,2,452,Y,2009,WD,139600
60,RL,16056,AllPub,StoneBr,5,2005,CompShg,CemntBd,TA,PConc,1992,Y,2868,3,1,4,1,11,BuiltIn,3,716,Y,2006,New,556581
20,RL,9245,AllPub,CollgCr,5,1994,CompShg,VinylSd,TA,PConc,990,Y,990,1,0,3,1,5,Detchd,2,672,Y,2008,WD,145000
20,RL,21750,AllPub,Mitchel,4,1960,CompShg,HdBoard,Fa,Slab,0,Y,1771,1,0,3,1,9,Attchd,2,336,Y,2009,WD,115000
20,RL,11100,AllPub,Edwards,7,1946,CompShg,MetalSd,TA,CBlock,0,Y,930,1,0,2,1,6,Detchd,1,308,Y,2010,WD,84900
20,RL,8993,AllPub,Gilbert,5,2007,CompShg,VinylSd,TA,PConc,1302,Y,1302,2,0,3,1,6,Attchd,2,436,Y,2007,New,176485
20,RL,11175,AllPub,CollgCr,5,2007,CompShg,VinylSd,TA,PConc,1316,Y,1316,2,0,3,1,6,Attchd,2,440,Y,2007,New,200141
60,RL,9500,AllPub,NAmes,6,1964,CompShg,VinylSd,TA,CBlock,816,Y,1977,1,1,4,1,9,Attchd,2,540,Y,2007,WD,165000
20,RL,8562,AllPub,Edwards,6,1957,CompShg,HdBoard,TA,CBlock,1216,Y,1526,1,0,4,1,7,Basment,1,364,Y,2010,WD,144500
60,RL,11367,AllPub,CollgCr,5,2002,CompShg,VinylSd,TA,PConc,1065,Y,1989,2,1,3,1,7,Attchd,2,586,Y,2006,WD,255000
20,RL,11361,AllPub,NWAmes,5,1976,CompShg,Plywood,TA,CBlock,1193,Y,1523,2,0,3,1,7,Attchd,2,478,Y,2008,COD,180000
120,RL,7052,AllPub,NridgHt,5,2005,CompShg,VinylSd,TA,PConc,1364,Y,1364,2,0,2,1,6,Attchd,2,484,Y,2006,WD,185850
60,RL,29959,AllPub,NoRidge,6,1994,CompShg,HdBoard,TA,PConc,973,Y,1850,2,1,3,1,7,BuiltIn,2,467,Y,2009,WD,248000
60,RL,11308,AllPub,NridgHt,5,2008,CompShg,VinylSd,TA,PConc,1104,Y,2184,2,1,3,1,10,Attchd,3,836,Y,2009,WD,335000
50,RL,11275,AllPub,Crawfor,7,1932,CompShg,MetalSd,TA,CBlock,854,Y,1991,1,1,3,1,7,Detchd,2,432,Y,2007,WD,220000
120,RL,4920,AllPub,StoneBr,5,2001,CompShg,CemntBd,TA,PConc,1338,Y,1338,2,0,2,1,6,Attchd,2,582,Y,2010,WD,213500
30,C (all),18000,AllPub,IDOTRR,4,1935,CompShg,MetalSd,TA,CBlock,894,Y,894,1,0,2,1,6,Detchd,3,1248,Y,2008,ConLD,81000
190,RM,13600,AllPub,OldTown,5,1900,CompShg,Wd Sdng,TA,BrkTil,662,N,2337,2,0,5,2,10,Detchd,2,560,Y,2007,WD,90000
30,RM,6000,AllPub,OldTown,6,1925,CompShg,MetalSd,Gd,BrkTil,1103,Y,1103,1,0,2,1,5,Detchd,2,440,Y,2006,WD,110500
20,RL,11000,AllPub,NAmes,6,1966,CompShg,Plywood,TA,CBlock,1154,Y,1154,1,1,3,1,6,Attchd,2,480,Y,2009,WD,154000
60,RL,14000,AllPub,ClearCr,5,1996,CompShg,Wd Sdng,TA,PConc,1306,Y,2260,2,1,3,1,7,Attchd,2,533,Y,2010,WD,328000
60,RL,7837,AllPub,Gilbert,7,1993,CompShg,VinylSd,TA,PConc,799,Y,1571,2,1,3,1,7,Attchd,2,380,Y,2009,WD,178000
60,RL,9760,AllPub,NAmes,6,1964,CompShg,HdBoard,TA,CBlock,780,Y,1611,1,1,4,1,7,Attchd,2,442,Y,2008,WD,167900
160,RM,3964,AllPub,MeadowV,4,1973,CompShg,CemntBd,TA,CBlock,942,Y,2521,2,1,5,1,10,Attchd,2,576,Y,2006,WD,151400
45,RL,9600,AllPub,NAmes,7,1949,CompShg,MetalSd,TA,CBlock,845,Y,893,1,0,2,1,4,Detchd,2,576,Y,2007,WD,135000
20,RL,10152,AllPub,NAmes,5,1956,CompShg,MetalSd,TA,CBlock,1048,Y,1048,1,0,3,1,6,Attchd,1,286,Y,2007,WD,135000
60,RL,11700,AllPub,NWAmes,6,1968,CompShg,MetalSd,TA,CBlock,727,Y,1556,1,1,4,1,8,Attchd,2,441,Y,2009,WD,154000
50,RL,7585,AllPub,Edwards,3,1948,CompShg,MetalSd,TA,CBlock,810,Y,1456,1,0,4,1,7,Detchd,1,280,P,2006,WD,91500
60,RL,7950,AllPub,Edwards,6,1977,CompShg,HdBoard,TA,CBlock,690,Y,1426,1,1,3,1,6,Attchd,2,440,Y,2009,WD,159500
20,RL,8556,AllPub,CollgCr,5,2006,CompShg,VinylSd,TA,PConc,1240,Y,1240,2,0,2,1,5,Attchd,3,826,Y,2007,WD,194000
70,RL,13125,AllPub,Crawfor,6,1940,CompShg,Wd Sdng,TA,CBlock,800,Y,1740,1,1,3,1,6,Attchd,1,240,Y,2007,CWD,219500
50,RL,10800,AllPub,OldTown,8,1936,CompShg,Wd Sdng,TA,CBlock,796,Y,1466,2,0,3,1,7,Attchd,2,566,Y,2006,WD,170000
20,RL,15870,AllPub,NAmes,5,1969,CompShg,VinylSd,TA,CBlock,1096,Y,1096,1,0,3,1,6,Attchd,1,299,Y,2006,WD,138800
120,RM,4435,AllPub,CollgCr,5,2004,CompShg,VinylSd,TA,PConc,848,Y,848,1,0,1,1,3,Attchd,2,420,Y,2006,WD,155900
20,RL,8775,AllPub,CollgCr,5,1994,CompShg,VinylSd,TA,PConc,990,Y,990,1,0,3,1,5,Attchd,1,299,Y,2007,WD,126000
20,RL,11040,AllPub,NWAmes,7,1971,CompShg,VinylSd,Gd,CBlock,1258,Y,1258,2,0,3,1,5,Attchd,2,528,Y,2008,COD,145000
20,RL,7500,AllPub,Sawyer,5,1963,CompShg,HdBoard,TA,CBlock,1040,Y,1040,1,1,3,1,5,Attchd,1,308,Y,2010,WD,133000
20,RL,8749,AllPub,CollgCr,5,2002,CompShg,VinylSd,TA,PConc,1459,Y,1459,2,0,3,1,6,Attchd,2,527,Y,2007,WD,192000
20,RL,8800,AllPub,NAmes,6,1964,CompShg,HdBoard,TA,CBlock,1251,Y,1251,1,0,3,1,6,Attchd,1,461,Y,2006,WD,160000
60,RL,13031,AllPub,Gilbert,5,1995,CompShg,HdBoard,TA,PConc,691,Y,1498,2,1,3,1,6,Attchd,2,409,Y,2006,WD,187500
85,RL,9069,AllPub,SawyerW,6,1992,CompShg,HdBoard,TA,PConc,936,Y,996,1,0,2,1,5,Attchd,2,564,Y,2010,WD,147000
160,RM,1974,AllPub,MeadowV,5,1973,CompShg,CemntBd,TA,CBlock,546,Y,1092,1,1,3,1,6,Attchd,1,286,Y,2010,WD,83500
60,FV,10574,AllPub,Somerst,5,2005,CompShg,VinylSd,TA,PConc,1082,Y,1953,2,1,3,1,9,Attchd,3,1043,Y,2009,WD,252000
160,RM,2522,AllPub,Edwards,5,2004,CompShg,VinylSd,TA,PConc,970,Y,1709,2,0,3,1,7,Detchd,2,380,Y,2006,WD,137500
120,FV,3316,AllPub,Somerst,5,2005,CompShg,MetalSd,TA,PConc,1247,Y,1247,1,1,1,1,4,Attchd,2,550,Y,2006,WD,197000
90,RL,8544,AllPub,NAmes,4,1950,CompShg,BrkFace,TA,Slab,0,N,1040,2,0,2,2,6,Detchd,2,400,Y,2009,WD,92900
160,FV,2160,AllPub,Somerst,5,1999,CompShg,MetalSd,TA,PConc,600,Y,1252,2,1,2,1,4,Detchd,2,462,Y,2008,WD,160000
50,RL,8400,AllPub,SWISU,5,1925,CompShg,MetalSd,TA,PConc,1181,Y,1694,2,0,4,1,7,Detchd,2,576,Y,2008,WD,136500
20,RL,9230,AllPub,NAmes,8,1965,CompShg,MetalSd,TA,CBlock,864,Y,1200,1,1,1,1,6,Detchd,2,884,Y,2006,WD,146000
20,RL,5868,AllPub,NAmes,7,1956,CompShg,MetalSd,TA,CBlock,936,Y,936,1,0,2,1,4,Attchd,1,308,Y,2010,WD,129000
20,RL,9317,AllPub,CollgCr,5,2006,CompShg,VinylSd,TA,PConc,1314,Y,1314,2,0,3,1,6,Attchd,2,440,Y,2007,WD,176432
70,RM,6882,AllPub,IDOTRR,7,1914,CompShg,Wd Sdng,TA,PConc,684,Y,1355,1,1,3,1,7,,0,0,Y,2007,WD,127000
120,RL,3696,AllPub,StoneBr,5,1986,CompShg,HdBoard,TA,CBlock,1074,Y,1088,1,1,2,1,5,Attchd,2,461,Y,2007,WD,170000
50,RM,6000,AllPub,BrkSide,6,1936,CompShg,MetalSd,TA,BrkTil,672,Y,1324,1,0,3,1,6,Detchd,1,240,Y,2009,WD,128000
20,RL,11880,AllPub,NWAmes,5,1978,CompShg,Plywood,TA,CBlock,1271,Y,1601,2,0,3,1,7,Attchd,2,478,Y,2009,COD,157000
30,RL,8400,AllPub,SWISU,5,1920,CompShg,Wd Sdng,TA,CBlock,290,N,438,1,0,1,1,3,Detchd,1,246,N,2009,WD,60000
20,RL,9758,AllPub,NAmes,5,1971,CompShg,HdBoard,TA,CBlock,950,Y,950,1,0,3,1,5,Detchd,1,280,Y,2007,WD,119500
20,RL,7000,AllPub,NAmes,7,1960,CompShg,Wd Sdng,TA,CBlock,1010,Y,1134,1,0,2,1,6,Attchd,1,254,Y,2007,WD,135000
20,RL,8910,AllPub,NAmes,6,1959,CompShg,BrkFace,TA,CBlock,655,Y,1194,1,0,3,1,6,BuiltIn,2,539,Y,2006,WD,159500
160,RM,2016,AllPub,BrDale,5,1970,CompShg,HdBoard,TA,CBlock,630,Y,1302,2,1,3,1,6,Detchd,2,440,Y,2007,WD,106000
60,RL,12256,AllPub,NoRidge,5,1994,CompShg,HdBoard,TA,PConc,1463,Y,2622,2,1,3,1,9,Attchd,2,712,Y,2010,WD,325000
20,RL,10357,AllPub,SawyerW,5,1990,CompShg,HdBoard,TA,PConc,910,Y,1442,2,0,3,1,6,Attchd,2,719,Y,2007,WD,179900
60,RL,23257,AllPub,Gilbert,5,2006,CompShg,VinylSd,TA,PConc,868,Y,2021,2,1,3,1,9,BuiltIn,2,422,Y,2006,New,274725
60,RL,8063,AllPub,Gilbert,5,2000,CompShg,VinylSd,TA,PConc,924,Y,1690,2,1,3,1,7,Attchd,2,463,Y,2007,WD,181000
20,RL,11362,AllPub,NridgHt,5,2004,CompShg,MetalSd,TA,PConc,1836,Y,1836,2,0,3,1,7,Attchd,3,862,Y,2009,WD,280000
60,RL,8000,AllPub,Gilbert,5,1995,CompShg,HdBoard,TA,PConc,773,Y,1658,2,1,3,1,8,Attchd,2,431,Y,2008,WD,188000
60,RL,10480,AllPub,NWAmes,6,1976,CompShg,Plywood,TA,CBlock,803,Y,1964,2,1,4,1,8,Attchd,2,483,Y,2008,WD,205000
20,RL,7100,AllPub,NAmes,7,1957,CompShg,WdShing,TA,CBlock,816,Y,816,1,0,2,1,5,Detchd,1,308,Y,2006,WD,129900
20,RL,8923,AllPub,NAmes,7,1953,CompShg,Wd Sdng,TA,CBlock,1008,Y,1008,1,0,2,1,6,Attchd,1,240,Y,2007,WD,134500
20,RL,5400,AllPub,OldTown,7,1954,CompShg,MetalSd,Gd,CBlock,833,Y,833,1,0,2,1,4,Detchd,1,326,Y,2006,WD,117000
20,RL,12085,AllPub,NridgHt,5,2007,CompShg,VinylSd,TA,PConc,1734,Y,1734,2,0,3,1,7,Attchd,3,928,Y,2007,New,318000
80,RL,7750,AllPub,Gilbert,5,2002,CompShg,VinylSd,TA,PConc,408,Y,1419,2,1,3,1,7,BuiltIn,2,527,Y,2009,WD,184100
20,RL,9764,AllPub,Sawyer,7,1967,CompShg,VinylSd,TA,CBlock,894,Y,894,1,0,3,1,5,Attchd,2,450,Y,2008,WD,130000
80,RL,13825,AllPub,Sawyer,6,1958,CompShg,MetalSd,Gd,CBlock,533,Y,1601,1,0,3,1,6,BuiltIn,1,300,Y,2008,WD,140000
20,RL,7560,AllPub,NAmes,5,1959,CompShg,BrkFace,TA,CBlock,1040,Y,1040,1,0,3,1,6,Attchd,1,286,Y,2006,WD,133700
30,RM,8263,AllPub,IDOTRR,5,1920,CompShg,BrkFace,TA,BrkTil,1012,Y,1012,1,0,2,1,6,Detchd,1,308,Y,2007,WD,118400
20,RL,10084,AllPub,CollgCr,5,2005,CompShg,VinylSd,TA,PConc,1552,Y,1552,2,0,3,1,7,Attchd,3,782,Y,2006,New,212900
20,RL,8926,AllPub,Edwards,3,1956,CompShg,AsbShng,TA,CBlock,672,Y,960,1,0,3,1,5,Basment,1,288,Y,2009,COD,112000
20,RL,9405,AllPub,Edwards,9,1947,CompShg,VinylSd,Ex,CBlock,698,Y,698,1,0,2,1,4,,0,0,Y,2009,WD,118000
80,RL,9125,AllPub,Gilbert,5,1992,CompShg,HdBoard,TA,PConc,384,Y,1482,2,1,3,1,7,Attchd,2,392,Y,2007,WD,163900
20,RL,10434,AllPub,NAmes,5,1955,CompShg,Plywood,TA,CBlock,1005,Y,1005,1,0,2,1,5,Detchd,2,672,Y,2009,WD,115000
120,RL,3684,AllPub,Blmngtn,5,2007,CompShg,VinylSd,TA,PConc,1373,Y,1555,2,0,2,1,7,Attchd,3,660,Y,2009,WD,174000
20,RL,14572,AllPub,Gilbert,5,2004,CompShg,VinylSd,TA,PConc,1530,Y,1530,2,0,3,1,7,Attchd,3,630,Y,2007,WD,259000
60,RL,11796,AllPub,Gilbert,5,2004,CompShg,VinylSd,TA,PConc,847,Y,1959,2,1,4,1,8,BuiltIn,2,434,Y,2007,WD,215000
90,RM,7200,AllPub,OldTown,5,1980,CompShg,MetalSd,TA,CBlock,936,Y,936,1,0,2,1,4,Detchd,2,672,Y,2007,WD,140000
50,RL,7804,AllPub,SWISU,3,1928,CompShg,WdShing,TA,BrkTil,1122,Y,1981,2,0,4,1,7,Detchd,2,576,Y,2009,WD,135000
20,RL,10712,AllPub,Mitchel,5,1991,CompShg,HdBoard,TA,PConc,974,Y,974,1,0,3,1,5,,0,0,Y,2007,Oth,93500
70,RM,9900,AllPub,OldTown,4,1880,CompShg,Wd Sdng,TA,BrkTil,1008,Y,2210,2,0,5,1,8,Detchd,1,205,N,2007,WD,117500
60,RL,9828,AllPub,SawyerW,5,1995,CompShg,VinylSd,TA,PConc,1128,Y,2020,2,1,3,1,8,Attchd,2,466,Y,2009,WD,239500
60,RL,8773,AllPub,Gilbert,5,1997,CompShg,VinylSd,TA,PConc,916,Y,1600,2,1,3,1,7,Attchd,2,460,Y,2007,WD,169000
30,RM,6180,AllPub,BrkSide,5,1926,CompShg,Wd Sdng,TA,BrkTil,960,N,986,1,0,2,1,5,Detchd,1,180,Y,2007,WD,102000
50,RL,9600,AllPub,NAmes,5,1950,CompShg,VinylSd,TA,CBlock,1032,Y,1252,1,0,3,1,6,Attchd,1,288,Y,2008,WD,119000
50,RL,6342,AllPub,Sawyer,8,1875,CompShg,VinylSd,Gd,CBlock,780,N,1020,1,0,2,1,6,,0,0,N,2010,WD,94000
20,RL,9819,AllPub,Mitchel,5,1977,CompShg,Plywood,TA,PConc,1567,Y,1567,2,0,2,1,5,Attchd,2,714,Y,2009,WD,196000
30,RL,8731,AllPub,BrkSide,5,1920,CompShg,Stucco,Fa,BrkTil,915,Y,1167,1,0,3,1,6,Detchd,2,495,Y,2007,WD,144000
20,RL,7350,AllPub,NAmes,7,1951,CompShg,HdBoard,TA,CBlock,952,Y,952,1,0,2,1,4,Detchd,2,840,Y,2008,COD,139000
60,RL,10304,AllPub,NWAmes,7,1976,CompShg,Plywood,Gd,CBlock,780,Y,1868,2,1,4,1,9,Attchd,2,484,Y,2009,WD,197500
60,RL,9965,AllPub,CollgCr,5,2006,CompShg,VinylSd,TA,PConc,1466,Y,2828,3,0,4,1,11,BuiltIn,3,1052,Y,2007,New,424870
20,RL,9000,AllPub,Sawyer,3,1959,CompShg,Wd Sdng,TA,CBlock,1006,Y,1006,1,0,3,1,5,,0,0,Y,2008,WD,80000
190,RL,12180,AllPub,Edwards,4,1941,CompShg,MetalSd,Fa,BrkTil,672,N,924,1,0,2,1,5,Detchd,1,280,Y,2010,WD,80000
50,RM,6240,AllPub,BrkSide,6,1928,CompShg,MetalSd,TA,BrkTil,1042,Y,1576,1,0,3,1,8,Detchd,1,225,Y,2006,WD,149000
20,RL,11200,AllPub,SawyerW,5,1985,CompShg,Wd Sdng,TA,CBlock,1298,Y,1298,2,0,3,1,5,Attchd,2,403,Y,2006,WD,180000
70,RL,12000,AllPub,Crawfor,7,1941,CompShg,MetalSd,TA,CBlock,704,Y,1564,1,1,3,1,7,Attchd,1,234,Y,2009,WD,174500
50,RM,5700,AllPub,OldTown,7,1926,CompShg,Wd Sdng,TA,PConc,572,Y,1111,1,0,2,1,5,Detchd,1,288,Y,2008,WD,116900
70,RM,9000,AllPub,OldTown,9,1920,CompShg,VinylSd,Gd,PConc,650,Y,1482,1,0,3,1,7,Detchd,2,324,Y,2009,WD,143000
20,RL,8280,AllPub,NAmes,5,1950,CompShg,BrkFace,TA,CBlock,932,Y,932,1,0,2,1,4,Attchd,1,306,Y,2007,WD,124000
20,RL,17755,AllPub,Edwards,4,1959,CompShg,HdBoard,TA,CBlock,1466,Y,1466,1,1,3,1,6,Attchd,2,528,Y,2006,WD,149900
20,RL,14115,AllPub,Crawfor,7,1956,CompShg,Stone,TA,PConc,1073,Y,1811,1,0,2,1,6,Attchd,2,470,Y,2006,WD,230000
30,RM,5890,AllPub,IDOTRR,8,1930,CompShg,Wd Sdng,Gd,BrkTil,816,Y,816,1,0,2,1,5,Detchd,1,432,Y,2008,WD,120500
60,RL,13700,AllPub,NAmes,6,1965,CompShg,VinylSd,TA,CBlock,864,Y,1820,1,2,4,1,8,Attchd,2,492,Y,2008,WD,201800
20,RL,10768,AllPub,Veenker,8,1976,CompShg,Plywood,Gd,CBlock,1437,Y,1437,2,0,3,1,6,Attchd,2,528,Y,2007,WD,218000
80,RL,9350,AllPub,NAmes,8,1965,CompShg,BrkFace,Gd,PConc,1219,Y,1265,2,0,3,1,6,Attchd,2,502,Y,2008,WD,179900
120,RL,5001,AllPub,NridgHt,5,2007,CompShg,VinylSd,TA,PConc,1314,Y,1314,2,0,2,1,6,Attchd,2,626,Y,2009,WD,230000
20,RL,11932,AllPub,Somerst,5,2007,CompShg,VinylSd,TA,PConc,1580,Y,1580,2,0,3,1,7,Attchd,3,830,Y,2008,ConLD,235128
60,RL,9120,AllPub,NWAmes,6,1974,CompShg,HdBoard,TA,CBlock,901,Y,1876,2,1,4,1,8,Attchd,2,540,Y,2008,WD,185000
160,RL,2280,AllPub,NPkVill,5,1978,CompShg,Plywood,TA,CBlock,855,Y,1456,2,1,3,1,7,Attchd,2,440,Y,2010,WD,146000
20,RL,14778,AllPub,Crawfor,7,1954,CompShg,HdBoard,TA,CBlock,1296,Y,1640,1,0,3,1,7,Detchd,2,924,Y,2008,WD,224000
20,RL,8724,AllPub,Sawyer,5,1968,CompShg,VinylSd,TA,CBlock,894,Y,894,1,0,3,1,5,Attchd,2,450,Y,2007,WD,129000
90,RL,12900,AllPub,Sawyer,4,1969,CompShg,Plywood,TA,CBlock,1198,Y,1258,0,2,0,2,6,CarPort,2,400,Y,2008,WD,108959
80,RL,16157,AllPub,Veenker,7,1978,CompShg,Plywood,TA,PConc,1360,Y,1432,1,1,2,1,5,Attchd,2,588,Y,2007,WD,194000
20,RL,9541,AllPub,NridgHt,5,2009,CompShg,VinylSd,TA,PConc,1502,Y,1502,2,0,3,1,7,Attchd,2,644,Y,2009,New,233170
20,RL,10475,AllPub,CollgCr,5,2008,CompShg,VinylSd,TA,PConc,1694,Y,1694,2,0,3,1,7,Attchd,3,776,Y,2010,WD,245350
60,RL,10852,AllPub,Gilbert,5,2000,CompShg,VinylSd,TA,PConc,959,Y,1671,2,1,3,1,7,Attchd,2,472,Y,2006,WD,173000
70,RL,13728,AllPub,Edwards,7,1935,CompShg,Stucco,TA,CBlock,1127,Y,2108,2,0,4,1,7,Basment,2,540,Y,2008,WD,235000
60,RL,35760,AllPub,NoRidge,5,1995,CompShg,HdBoard,Gd,PConc,1930,Y,3627,3,1,4,1,10,Attchd,3,807,Y,2006,WD,625000
80,RL,9880,AllPub,Mitchel,6,1977,CompShg,Plywood,TA,CBlock,1096,Y,1118,1,0,3,1,6,Attchd,1,358,Y,2008,WD,171000
20,RL,9120,AllPub,NAmes,6,1958,CompShg,MetalSd,TA,CBlock,1261,Y,1261,1,0,3,1,6,Attchd,2,433,Y,2008,WD,163000
160,FV,4017,AllPub,Somerst,5,2006,CompShg,MetalSd,TA,PConc,625,Y,1250,2,1,2,1,5,Detchd,2,625,Y,2008,WD,171900
50,RL,18030,AllPub,ClearCr,6,1946,CompShg,MetalSd,TA,CBlock,1598,Y,3086,3,0,3,1,12,,0,0,Y,2007,WD,200500
70,RL,16560,AllPub,Crawfor,8,1932,CompShg,Wd Sdng,TA,BrkTil,952,Y,2345,2,1,4,1,9,Detchd,2,360,Y,2006,WD,239000
50,RL,10678,AllPub,NoRidge,5,1992,CompShg,HdBoard,TA,PConc,1683,Y,2872,2,1,4,1,9,Attchd,2,541,Y,2007,WD,285000
20,RL,6951,AllPub,Mitchel,5,1984,CompShg,HdBoard,TA,CBlock,876,Y,923,1,0,3,1,5,Attchd,1,264,Y,2008,WD,119500
50,RM,3950,AllPub,OldTown,8,1926,CompShg,MetalSd,TA,CBlock,818,Y,1224,1,0,3,1,5,Detchd,1,210,N,2009,WD,115000
50,RL,7681,AllPub,Crawfor,6,1921,CompShg,Wd Sdng,TA,BrkTil,731,Y,1343,1,1,3,1,7,Detchd,1,186,Y,2009,WD,154900
20,RL,8335,AllPub,Edwards,5,1954,CompShg,Wd Sdng,TA,Slab,0,Y,1124,1,0,3,1,5,,0,0,N,2006,WD,93000
60,RL,11170,AllPub,Timber,5,1990,CompShg,MetalSd,TA,Wood,1216,Y,2514,2,1,4,1,8,Attchd,2,693,Y,2006,WD,250000
